-0.040541932,0.023950815,0.038735382
-0.040672924,0.021592585,0.03780684
-0.03730994,0.021405872,0.039555814
-0.037465952,0.023279209,0.04018869
-0.040541932,0.023950815,0.038735382
-0.03730994,0.021405872,0.039555814
-0.037465952,0.023279209,0.04018869
-0.03730994,0.021405872,0.039555814
-0.033756755,0.021049816,0.040693488
-0.033814956,0.02280172,0.041186366
-0.037465952,0.023279209,0.04018869
-0.033756755,0.021049816,0.040693488
-0.027190154,0.023171516,0.041358832
-0.026966022,0.021101652,0.041073147
-0.023946311,0.021703402,0.04107399
-0.024533335,0.023922248,0.04105324
-0.027190154,0.023171516,0.041358832
-0.023946311,0.021703402,0.04107399
-0.024533335,0.023922248,0.04105324
-0.023946311,0.021703402,0.04107399
-0.0213199,0.022644788,0.041178662
-0.022050986,0.024577968,0.040914364
-0.024533335,0.023922248,0.04105324
-0.0213199,0.022644788,0.041178662
-0.02962149,0.03104562,0.04354681
-0.026536087,0.031237336,0.043061998
-0.026194664,0.032133732,0.042842142
-0.029571602,0.032185458,0.0436452
-0.02962149,0.03104562,0.04354681
-0.026194664,0.032133732,0.042842142
-0.03982099,0.030212304,0.040593155
-0.040368106,0.031080185,0.04041227
-0.04301207,0.030237785,0.038384374
-0.042166885,0.029424774,0.038887918
-0.03982099,0.030212304,0.040593155
-0.04301207,0.030237785,0.038384374
-0.042166885,0.029424774,0.038887918
-0.04301207,0.030237785,0.038384374
-0.045519873,0.028797938,0.035485804
-0.043809555,0.028600808,0.037268296
-0.042166885,0.029424774,0.038887918
-0.045519873,0.028797938,0.035485804
-2.7652573e-05,-0.024938954,0.057597045
-0.0046912977,-0.024698528,0.0577004
-0.004993339,-0.026486356,0.05870201
-2.9715704e-05,-0.027124455,0.058942176
-2.7652573e-05,-0.024938954,0.057597045
-0.004993339,-0.026486356,0.05870201
-0.018799469,-0.029617636,0.05183157
-0.022296092,-0.03353774,0.049009677
-0.021671986,-0.036209587,0.04889951
-0.018696243,-0.03268354,0.051989436
-0.018799469,-0.029617636,0.05183157
-0.021671986,-0.036209587,0.04889951
-0.022296092,-0.03353774,0.049009677
-0.02505658,-0.03727621,0.04573373
-0.02377595,-0.039203703,0.045817252
-0.021671986,-0.036209587,0.04889951
-0.022296092,-0.03353774,0.049009677
-0.02377595,-0.039203703,0.045817252
-0.035163436,-0.057527706,0.032571938
-0.032251455,-0.06295541,0.033009548
-0.029275663,-0.061511908,0.035273578
-0.031780113,-0.056891777,0.034659185
-0.035163436,-0.057527706,0.032571938
-0.029275663,-0.061511908,0.035273578
